"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:2001057","reactive nitrogen species metabolic process","5/100","91/18860",0.0549450549450549,10.3626373626374,6.53643948335715,0.000122828155389681,0.00149873970374525,0.000960371963952722,"SOD2/ZC3H12A/IL1B/EDN1/TNF",5
"GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","7/100","210/18860",0.0333333333333333,6.28666666666667,5.62464440009611,0.000128033688651346,0.00155478230524936,0.000996283298747569,"TNFAIP3/C3/ZC3H12A/IL6/IL1B/TNF/STAT5A",7
"GO:0018149","peptide cross-linking","3/100","19/18860",0.157894736842105,29.7789473684211,9.16310459271069,0.000131768931026892,0.00158195648433137,0.00101369614213097,"SPRR2E/IVL/PI3",3
"GO:0031649","heat generation","3/100","19/18860",0.157894736842105,29.7789473684211,9.16310459271069,0.000131768931026892,0.00158195648433137,0.00101369614213097,"IL1B/IL1A/TNF",3
"GO:0051783","regulation of nuclear division","6/100","147/18860",0.0408163265306122,7.69795918367347,5.95212945821238,0.000132141361181344,0.00158195648433137,0.00101369614213097,"LIF/IL1B/IL1A/EDN1/PDGFB/TNF",6
"GO:0070663","regulation of leukocyte proliferation","8/100","284/18860",0.028169014084507,5.31267605633803,5.34653999223466,0.000134617701868151,0.00160403627859797,0.00102784457319641,"TNFAIP3/IL6/IL1B/IL1A/CSF2/VTCN1/BST2/STAT5A",8
"GO:0045765","regulation of angiogenesis","9/100","365/18860",0.0246575342465753,4.65041095890411,5.14166689414316,0.000139496621651532,0.00165440385865228,0.00106011943163609,"TNFAIP3/C3/ZC3H12A/IL6/IL1B/IL1A/ITGB3/TNF/MIR221",9
"GO:0035850","epithelial cell differentiation involved in kidney development","4/100","50/18860",0.08,15.088,7.28253969613529,0.000142102348442,0.00167746865277115,0.0010748990371745,"LIF/MMP9/EDN1/PDGFB",4
"GO:0071675","regulation of mononuclear cell migration","6/100","150/18860",0.04,7.544,5.8748250724489,0.00014758791752689,0.00173415803094095,0.00111122481763667,"CCL20/ADAM8/ITGB3/TNFSF14/TNF/S100A7",6
"GO:0071347","cellular response to interleukin-1","5/100","95/18860",0.0526315789473684,9.92631578947368,6.36799448299077,0.0001504971066055,0.00176019196573622,0.00112790700803055,"ZC3H12A/IL6/IL1B/IRAK2/EDN1",5
"GO:0002523","leukocyte migration involved in inflammatory response","3/100","20/18860",0.15,28.29,8.91499281528923,0.000154426283251283,0.00179786195821906,0.00115204542551053,"S100A8/S100A9/ADAM8",3
"GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","7/100","217/18860",0.032258064516129,6.08387096774194,5.49932516771381,0.000156806935859327,0.00181724202379439,0.00116446390724662,"HBEGF/IL1B/CSF3/C1QTNF1/PDGFB/ADAM8/TNF",7
"GO:0030195","negative regulation of blood coagulation","4/100","52/18860",0.0769230769230769,14.5076923076923,7.1212205471256,0.000165696092841572,0.00189693273921087,0.00121552863094886,"PLAT/C1QTNF1/EDN1/PDGFB",4
"GO:0140353","lipid export from cell","4/100","52/18860",0.0769230769230769,14.5076923076923,7.1212205471256,0.000165696092841572,0.00189693273921087,0.00121552863094886,"INHBA/IL1B/C1QTNF1/EDN1",4
"GO:0002753","cytoplasmic pattern recognition receptor signaling pathway","7/100","219/18860",0.0319634703196347,6.0283105022831,5.46452547971748,0.000165925558748941,0.00189693273921087,0.00121552863094886,"TNFAIP3/BIRC3/OAS3/OAS1/IRF7/TNF/GBP5",7
"GO:1901342","regulation of vasculature development","9/100","375/18860",0.024,4.5264,5.0359382067669,0.000170797452084251,0.00194387414076156,0.00124560804092597,"TNFAIP3/C3/ZC3H12A/IL6/IL1B/IL1A/ITGB3/TNF/MIR221",9
"GO:0002534","cytokine production involved in inflammatory response","5/100","98/18860",0.0510204081632653,9.62244897959184,6.24808628617356,0.000174198139465222,0.00196335636040622,0.00125809198159662,"ZC3H12A/IL6/TNF/GBP5/MIR221",5
"GO:1900015","regulation of cytokine production involved in inflammatory response","5/100","98/18860",0.0510204081632653,9.62244897959184,6.24808628617356,0.000174198139465222,0.00196335636040622,0.00125809198159662,"ZC3H12A/IL6/TNF/GBP5/MIR221",5
"GO:1900047","negative regulation of hemostasis","4/100","53/18860",0.0754716981132075,14.2339622641509,7.04386425141901,0.000178496913539526,0.00196335636040622,0.00125809198159662,"PLAT/C1QTNF1/EDN1/PDGFB",4
"GO:0002755","MyD88-dependent toll-like receptor signaling pathway","3/100","21/18860",0.142857142857143,26.9428571428571,8.68443245525338,0.000179471503394107,0.00196335636040622,0.00125809198159662,"TNIP1/IRAK2/IRF7",3
"GO:0010744","positive regulation of macrophage derived foam cell differentiation","3/100","21/18860",0.142857142857143,26.9428571428571,8.68443245525338,0.000179471503394107,0.00196335636040622,0.00125809198159662,"IL1B/CSF2/TNF",3
"GO:0071605","monocyte chemotactic protein-1 production","3/100","21/18860",0.142857142857143,26.9428571428571,8.68443245525338,0.000179471503394107,0.00196335636040622,0.00125809198159662,"IL1B/OAS3/OAS1",3
"GO:0071637","regulation of monocyte chemotactic protein-1 production","3/100","21/18860",0.142857142857143,26.9428571428571,8.68443245525338,0.000179471503394107,0.00196335636040622,0.00125809198159662,"IL1B/OAS3/OAS1",3
"GO:0072567","chemokine (C-X-C motif) ligand 2 production","3/100","21/18860",0.142857142857143,26.9428571428571,8.68443245525338,0.000179471503394107,0.00196335636040622,0.00125809198159662,"OAS3/OAS1/TNF",3
"GO:2000341","regulation of chemokine (C-X-C motif) ligand 2 production","3/100","21/18860",0.142857142857143,26.9428571428571,8.68443245525338,0.000179471503394107,0.00196335636040622,0.00125809198159662,"OAS3/OAS1/TNF",3
"GO:0002548","monocyte chemotaxis","4/100","54/18860",0.0740740740740741,13.9703703703704,6.96857461982044,0.000191996521421919,0.00209136125051,0.0013401157695815,"IL6/PDGFB/S100A7/S100A12",4
"GO:1903035","negative regulation of response to wounding","5/100","101/18860",0.0495049504950495,9.33663366336634,6.13323317514515,0.000200649144266111,0.00217627148780935,0.00139452509172803,"PLAT/C1QTNF1/EDN1/PDGFB/TNF",5
"GO:0072538","T-helper 17 type immune response","4/100","55/18860",0.0727272727272727,13.7163636363636,6.89525810733562,0.000206217258053633,0.00219829595407566,0.00140863806936539,"ZC3H12A/IL6/SOCS3/STAT5A",4
"GO:0045637","regulation of myeloid cell differentiation","7/100","227/18860",0.0308370044052863,5.815859030837,5.32952146472477,0.000206798792780114,0.00219829595407566,0.00140863806936539,"INHBA/LIF/CSF3/IRF7/TNF/STAT5A/MIR221",7
"GO:0072574","hepatocyte proliferation","3/100","22/18860",0.136363636363636,25.7181818181818,8.46941433782376,0.000207010533106416,0.00219829595407566,0.00140863806936539,"TNFAIP3/IL6/TNF",3
"GO:0072575","epithelial cell proliferation involved in liver morphogenesis","3/100","22/18860",0.136363636363636,25.7181818181818,8.46941433782376,0.000207010533106416,0.00219829595407566,0.00140863806936539,"TNFAIP3/IL6/TNF",3
"GO:0150078","positive regulation of neuroinflammatory response","3/100","22/18860",0.136363636363636,25.7181818181818,8.46941433782376,0.000207010533106416,0.00219829595407566,0.00140863806936539,"IL6/IL1B/TNF",3
"GO:0032755","positive regulation of interleukin-6 production","5/100","103/18860",0.0485436893203883,9.15533980582524,6.05929222170822,0.000219913039858976,0.00232558039650867,0.00149020020430754,"IL6/IL1B/IL1A/TNF/TLR2",5
"GO:0050819","negative regulation of coagulation","4/100","56/18860",0.0714285714285714,13.4714285714286,6.8238270197058,0.000221181636277868,0.00232929042685987,0.00149257754116316,"PLAT/C1QTNF1/EDN1/PDGFB",4
"GO:0050878","regulation of body fluid levels","9/100","389/18860",0.0231362467866324,4.36349614395887,4.89399412727687,0.000224300413703111,0.00235237376024171,0.00150736902640846,"SAA1/IL6/PLAT/OAS2/C1QTNF1/EDN1/PDGFB/ITGB3/STAT5A",9
"GO:1905954","positive regulation of lipid localization","5/100","104/18860",0.0480769230769231,9.06730769230769,6.02307252157462,0.000230057507068798,0.00239329559693959,0.00153359118131627,"C3/ZC3H12A/IL1B/C1QTNF1/EDN1",5
"GO:0001934","positive regulation of protein phosphorylation","7/100","231/18860",0.0303030303030303,5.71515151515151,5.26441095989176,0.000230088307980008,0.00239329559693959,0.00153359118131627,"C3/LIF/IL6/MMP9/PDGFB/TNF/S100A12",7
"GO:0030099","myeloid cell differentiation","10/100","481/18860",0.0207900207900208,3.92099792099792,4.73789858521763,0.000236110054668892,0.00243676239034832,0.001561444109779,"INHBA/LIF/MMP9/CSF3/CSF2/IRF7/TNF/TLR2/STAT5A/MIR221",10
"GO:0010888","negative regulation of lipid storage","3/100","23/18860",0.130434782608696,24.6,8.26823792550482,0.000237147482433426,0.00243676239034832,0.001561444109779,"IL6/ITGB3/TNF",3
"GO:0034114","regulation of heterotypic cell-cell adhesion","3/100","23/18860",0.130434782608696,24.6,8.26823792550482,0.000237147482433426,0.00243676239034832,0.001561444109779,"IL1B/TNF/MIR221",3
"GO:0010876","lipid localization","10/100","483/18860",0.020703933747412,3.9047619047619,4.72160564322213,0.00024407243365317,0.00249780579278929,0.00160055988961862,"INHBA/C3/ZC3H12A/IL6/IL1B/C1QTNF1/EDN1/ITGB3/TNF/ATG9B",10
"GO:0050866","negative regulation of cell activation","7/100","235/18860",0.0297872340425532,5.61787234042553,5.20080566965945,0.000255450165129509,0.00260374505662126,0.00166844432519591,"TNFAIP3/INHBA/ZC3H12A/C1QTNF1/PDGFB/VTCN1/STAT5A",7
"GO:0002443","leukocyte mediated immunity","10/100","488/18860",0.0204918032786885,3.86475409836066,4.68125129591562,0.000264971335735664,0.00268437283529813,0.00172010950625673,"ICAM1/C3/IL6/IL1B/IRF7/TNF/BST2/CXCL6/STAT5A/SERPINB4",10
"GO:0072593","reactive oxygen species metabolic process","7/100","237/18860",0.029535864978903,5.5704641350211,5.16954797344212,0.000268949960395093,0.00268437283529813,0.00172010950625673,"SOD2/ZC3H12A/EDN1/PDGFB/TNF/IFI6/PDK4",7
"GO:0034138","toll-like receptor 3 signaling pathway","3/100","24/18860",0.125,23.575,8.07945287512262,0.000269984649151733,0.00268437283529813,0.00172010950625673,"TNFAIP3/OAS1/TNF",3
"GO:0072576","liver morphogenesis","3/100","24/18860",0.125,23.575,8.07945287512262,0.000269984649151733,0.00268437283529813,0.00172010950625673,"TNFAIP3/IL6/TNF",3
"GO:0001836","release of cytochrome c from mitochondria","4/100","59/18860",0.0677966101694915,12.7864406779661,6.6200477051875,0.000270764163056076,0.00268437283529813,0.00172010950625673,"SOD2/MMP9/BCL2A1/IFI6",4
"GO:0061005","cell differentiation involved in kidney development","4/100","59/18860",0.0677966101694915,12.7864406779661,6.6200477051875,0.000270764163056076,0.00268437283529813,0.00172010950625673,"LIF/MMP9/EDN1/PDGFB",4
"GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","4/100","59/18860",0.0677966101694915,12.7864406779661,6.6200477051875,0.000270764163056076,0.00268437283529813,0.00172010950625673,"INHBA/TNFSF14/TNF/LTB",4
"GO:0042102","positive regulation of T cell proliferation","5/100","108/18860",0.0462962962962963,8.73148148148148,5.88293044680921,0.000274240177698573,0.00270825514007384,0.00173541296147571,"IL6/IL1B/IL1A/VTCN1/STAT5A",5
"GO:0010594","regulation of endothelial cell migration","7/100","239/18860",0.0292887029288703,5.52384937238494,5.13864362710458,0.000283018569974179,0.00278411290928087,0.00178402158551655,"ZC3H12A/EDN1/PDGFB/ITGB3/TNF/STAT5A/MIR221",7
"GO:1901222","regulation of non-canonical NF-kappaB signal transduction","5/100","109/18860",0.0458715596330275,8.65137614678899,5.84902527416001,0.000286228141835158,0.0028048147643924,0.00179728705196228,"ZC3H12A/IL1B/EDN1/TNFSF14/TNF",5
"GO:0051851","host-mediated perturbation of symbiont process","5/100","110/18860",0.0454545454545455,8.57272727272727,5.81555190208336,0.000298609740796791,0.0029148904697779,0.00186782206287871,"ZC3H12A/SPRR2A/IFI27/IFITM1/MIR221",5
"GO:0010562","positive regulation of phosphorus metabolic process","8/100","320/18860",0.025,4.715,4.89352549810361,0.000302673192031243,0.00291640031225656,0.00186878954934942,"C3/LIF/IL6/MMP9/PDGFB/TNF/S100A12/P2RY6",8
"GO:0045937","positive regulation of phosphate metabolic process","8/100","320/18860",0.025,4.715,4.89352549810361,0.000302673192031243,0.00291640031225656,0.00186878954934942,"C3/LIF/IL6/MMP9/PDGFB/TNF/S100A12/P2RY6",8
"GO:0002922","positive regulation of humoral immune response","3/100","25/18860",0.12,22.632,7.90181357989421,0.000305622537941151,0.00291640031225656,0.00186878954934942,"C3/IL1B/TNF",3
"GO:0072540","T-helper 17 cell lineage commitment","3/100","25/18860",0.12,22.632,7.90181357989421,0.000305622537941151,0.00291640031225656,0.00186878954934942,"IL6/SOCS3/STAT5A",3
"GO:1905063","regulation of vascular associated smooth muscle cell differentiation","3/100","25/18860",0.12,22.632,7.90181357989421,0.000305622537941151,0.00291640031225656,0.00186878954934942,"SOD2/PDGFB/MIR221",3
"GO:0034113","heterotypic cell-cell adhesion","4/100","61/18860",0.0655737704918033,12.3672131147541,6.49223840051789,0.000307957164572403,0.00291640031225656,0.00186878954934942,"IL1B/ITGB3/TNF/MIR221",4
"GO:0097300","programmed necrotic cell death","4/100","61/18860",0.0655737704918033,12.3672131147541,6.49223840051789,0.000307957164572403,0.00291640031225656,0.00186878954934942,"BIRC3/TNF/ATG9B/MIR221",4
"GO:1904645","response to amyloid-beta","4/100","61/18860",0.0655737704918033,12.3672131147541,6.49223840051789,0.000307957164572403,0.00291640031225656,0.00186878954934942,"ICAM1/MMP9/TNF/MMP13",4
"GO:0007596","blood coagulation","7/100","243/18860",0.0288065843621399,5.43292181069959,5.07786641769969,0.000312932875109408,0.00295250422686869,0.00189192444548634,"SAA1/IL6/PLAT/C1QTNF1/EDN1/PDGFB/ITGB3",7
"GO:0010574","regulation of vascular endothelial growth factor production","4/100","62/18860",0.0645161290322581,12.1677419354839,6.43055274919309,0.0003278648325443,0.00308192942591642,0.00197485834807385,"C3/IL6/IL1B/IL1A",4
"GO:0048143","astrocyte activation","3/100","26/18860",0.115384615384615,21.7615384615385,7.734243418512,0.000344159879392435,0.00322316521733579,0.0020653603171929,"IL6/IL1B/TNF",3
"GO:0010718","positive regulation of epithelial to mesenchymal transition","4/100","63/18860",0.0634920634920635,11.9746031746032,6.37026857677058,0.000348677918319244,0.00324155515272616,0.0020771443370088,"IL6/IL1B/ADAM8/MIR221",4
"GO:0014009","glial cell proliferation","4/100","63/18860",0.0634920634920635,11.9746031746032,6.37026857677058,0.000348677918319244,0.00324155515272616,0.0020771443370088,"IL6/IL1B/TNF/MIR221",4
"GO:0050817","coagulation","7/100","248/18860",0.0282258064516129,5.32338709677419,5.00375864886001,0.000353845330145602,0.00327758922594722,0.00210023447973475,"SAA1/IL6/PLAT/C1QTNF1/EDN1/PDGFB/ITGB3",7
"GO:0007599","hemostasis","7/100","250/18860",0.028,5.2808,4.97467449384943,0.000371365320528195,0.0034185980762184,0.00219059102806081,"SAA1/IL6/PLAT/C1QTNF1/EDN1/PDGFB/ITGB3",7
"GO:0030217","T cell differentiation","8/100","330/18860",0.0242424242424242,4.57212121212121,4.77956487470639,0.000371762438548573,0.0034185980762184,0.00219059102806081,"ZC3H12A/IL6/IL1B/IL1A/SOCS3/VNN1/ADAM8/STAT5A",8
"GO:0051047","positive regulation of secretion","8/100","331/18860",0.0241691842900302,4.5583081570997,4.76841972352194,0.000379325696898599,0.00347175359513421,0.00222465235970402,"S100A8/INHBA/IL1B/IL1A/C1QTNF1/EDN1/ADAM8/TLR2",8
"GO:0032611","interleukin-1 beta production","5/100","116/18860",0.0431034482758621,8.12931034482759,5.62326163323723,0.000381646671805534,0.00347175359513421,0.00222465235970402,"TNFAIP3/ZC3H12A/IL6/TNF/GBP5",5
"GO:0032651","regulation of interleukin-1 beta production","5/100","116/18860",0.0431034482758621,8.12931034482759,5.62326163323723,0.000381646671805534,0.00347175359513421,0.00222465235970402,"TNFAIP3/ZC3H12A/IL6/TNF/GBP5",5
"GO:0035313","wound healing, spreading of epidermal cells","3/100","27/18860",0.111111111111111,20.9555555555556,7.57580635251327,0.000385693648852121,0.00349603743138101,0.00224021311081401,"HBEGF/ITGB3/MIR221",3
"GO:0032757","positive regulation of interleukin-8 production","4/100","65/18860",0.0615384615384615,11.6061538461538,6.25368999734299,0.00039311495210708,0.00352553268002746,0.00225911326392204,"IL6/IL1B/TNF/TLR2",4
"GO:0090303","positive regulation of wound healing","4/100","65/18860",0.0615384615384615,11.6061538461538,6.25368999734299,0.00039311495210708,0.00352553268002746,0.00225911326392204,"HBEGF/PLAT/MYLK/MIR221",4
"GO:2000630","positive regulation of miRNA metabolic process","4/100","65/18860",0.0615384615384615,11.6061538461538,6.25368999734299,0.00039311495210708,0.00352553268002746,0.00225911326392204,"ZC3H12A/IL6/PDGFB/TNF",4
"GO:0042327","positive regulation of phosphorylation","7/100","254/18860",0.0275590551181102,5.19763779527559,4.91743043460713,0.000408491557350532,0.00365053370618187,0.00233921221685164,"C3/LIF/IL6/MMP9/PDGFB/TNF/S100A12",7
"GO:0001776","leukocyte homeostasis","5/100","118/18860",0.0423728813559322,7.99152542372881,5.56221652963931,0.000412868586613912,0.00367670341342494,0.00235598140837856,"TNFAIP3/IL6/TNFSF14/CXCL6/STAT5A",5
"GO:1901224","positive regulation of non-canonical NF-kappaB signal transduction","4/100","66/18860",0.0606060606060606,11.430303030303,6.19729537367605,0.000416786469052334,0.00369861558900288,0.00237002243167411,"IL1B/EDN1/TNFSF14/TNF",4
"GO:0007088","regulation of mitotic nuclear division","5/100","119/18860",0.0420168067226891,7.92436974789916,5.5322304648252,0.000429184151682634,0.00379218693749434,0.00242998167576159,"IL1B/IL1A/EDN1/PDGFB/TNF",5
"GO:0051043","regulation of membrane protein ectodomain proteolysis","3/100","28/18860",0.107142857142857,20.2071428571429,7.4256841508102,0.000430319085105741,0.00379218693749434,0.00242998167576159,"IL1B/ADAM8/TNF",3
"GO:2000351","regulation of endothelial cell apoptotic process","4/100","67/18860",0.0597014925373134,11.2597014925373,6.14210141228022,0.000441458528839733,0.00387689185534686,0.00248425943200651,"TNFAIP3/ICAM1/ITGB3/TNF",4
"GO:0042325","regulation of phosphorylation","9/100","431/18860",0.0208816705336427,3.93828306264501,4.50530601480981,0.000474527277320294,0.00415293182703071,0.00266114208152397,"INHBA/C3/ZC3H12A/LIF/IL6/MMP9/PDGFB/TNF/S100A12",9
"GO:0002295","T-helper cell lineage commitment","3/100","29/18860",0.103448275862069,19.5103448275862,7.28315796929679,0.0004781297089006,0.00417007972917431,0.00267213022337286,"IL6/SOCS3/STAT5A",3
"GO:1902105","regulation of leukocyte differentiation","8/100","343/18860",0.0233236151603499,4.39883381924198,4.6380410796267,0.00048029170209041,0.00417459020515569,0.00267502047487269,"INHBA/ZC3H12A/LIF/VNN1/ADAM8/IRF7/TNF/STAT5A",8
"GO:0070555","response to interleukin-1","5/100","123/18860",0.040650406504065,7.66666666666667,5.41569479605601,0.00049935809202887,0.00432549773914427,0.00277171996473722,"ZC3H12A/IL6/IL1B/IRAK2/EDN1",5
"GO:0030193","regulation of blood coagulation","4/100","70/18860",0.0571428571428571,10.7771428571429,5.98329621580151,0.000521718577900467,0.00448854830749622,0.00287620054542809,"PLAT/C1QTNF1/EDN1/PDGFB",4
"GO:0046888","negative regulation of hormone secretion","4/100","70/18860",0.0571428571428571,10.7771428571429,5.98329621580151,0.000521718577900467,0.00448854830749622,0.00287620054542809,"INHBA/LIF/IL1B/EDN1",4
"GO:0072012","glomerulus vasculature development","3/100","30/18860",0.1,18.86,7.14759333416266,0.000529217341309361,0.00452240273482545,0.00289789400079023,"EDN1/PDGFB/ITGB3",3
"GO:0090594","inflammatory response to wounding","3/100","30/18860",0.1,18.86,7.14759333416266,0.000529217341309361,0.00452240273482545,0.00289789400079023,"IL6/IL1A/TNF",3
"GO:0007566","embryo implantation","4/100","71/18860",0.0563380281690141,10.6253521126761,5.93248815996457,0.000550633813227425,0.0046896262348027,0.00300504853916062,"LIF/IL1B/MMP9/ITGB3",4
"GO:0022617","extracellular matrix disassembly","4/100","72/18860",0.0555555555555556,10.4777777777778,5.88268247472556,0.000580670464108608,0.00491247212635883,0.00314784514753614,"IL6/MMP9/ADAM8/MMP13",4
"GO:1900046","regulation of hemostasis","4/100","72/18860",0.0555555555555556,10.4777777777778,5.88268247472556,0.000580670464108608,0.00491247212635883,0.00314784514753614,"PLAT/C1QTNF1/EDN1/PDGFB",4
"GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","8/100","354/18860",0.0225988700564972,4.26214689265537,4.52367898624002,0.000591070902688633,0.00498384701336794,0.0031935812017973,"HBEGF/IL1B/CSF3/C1QTNF1/EDN1/PDGFB/ADAM8/TNF",8
"GO:0072577","endothelial cell apoptotic process","4/100","73/18860",0.0547945205479452,10.3342465753425,5.83384511544445,0.000611852906829922,0.00514199562097464,0.00329492067289031,"TNFAIP3/ICAM1/ITGB3/TNF",4
"GO:0046883","regulation of hormone secretion","7/100","272/18860",0.0257352941176471,4.85367647058824,4.67397391901763,0.000614038849368105,0.00514333531252888,0.00329577912896899,"INHBA/LIF/IL6/IL1B/C1QTNF1/EDN1/TNF",7
"GO:0007565","female pregnancy","6/100","197/18860",0.0304568527918782,5.74416243654822,4.88702824199532,0.000635651901693964,0.00526969726029642,0.00337675014190949,"LIF/IL1B/MMP9/ITGB3/CYP27B1/STAT5A",6
"GO:0032682","negative regulation of chemokine production","3/100","32/18860",0.09375,17.68125,6.89516080041064,0.000641582526962803,0.00526969726029642,0.00337675014190949,"IL6/OAS3/OAS1",3
"GO:0043373","CD4-positive, alpha-beta T cell lineage commitment","3/100","32/18860",0.09375,17.68125,6.89516080041064,0.000641582526962803,0.00526969726029642,0.00337675014190949,"IL6/SOCS3/STAT5A",3
"GO:0061437","renal system vasculature development","3/100","32/18860",0.09375,17.68125,6.89516080041064,0.000641582526962803,0.00526969726029642,0.00337675014190949,"EDN1/PDGFB/ITGB3",3
"GO:0061440","kidney vasculature development","3/100","32/18860",0.09375,17.68125,6.89516080041064,0.000641582526962803,0.00526969726029642,0.00337675014190949,"EDN1/PDGFB/ITGB3",3
"GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","3/100","32/18860",0.09375,17.68125,6.89516080041064,0.000641582526962803,0.00526969726029642,0.00337675014190949,"TNFAIP3/ICAM1/MIR221",3
"GO:0032835","glomerulus development","4/100","74/18860",0.0540540540540541,10.1945945945946,5.78594364497333,0.000644205571433864,0.0052741733558037,0.00337961836287036,"EDN1/PDGFB/ITGB3/NID1",4
"GO:0001894","tissue homeostasis","7/100","275/18860",0.0254545454545455,4.80072727272727,4.63547971209591,0.00065512605294245,0.00532587919498527,0.00341275075950904,"TNFAIP3/IL6/SERPINA3/ADAM8/ITGB3/NANOS1/PDK4",7
"GO:0060249","anatomical structure homeostasis","7/100","275/18860",0.0254545454545455,4.80072727272727,4.63547971209591,0.00065512605294245,0.00532587919498527,0.00341275075950904,"TNFAIP3/IL6/SERPINA3/ADAM8/ITGB3/NANOS1/PDK4",7
"GO:0010720","positive regulation of cell development","9/100","451/18860",0.0199556541019956,3.76363636363636,4.33707551328661,0.000656816464944992,0.00532587919498527,0.00341275075950904,"LIF/IL6/IL1B/VNN1/ADAM8/TNF/STAT5A/ZNF488/MIR221",9
"GO:0002761","regulation of myeloid leukocyte differentiation","5/100","132/18860",0.0378787878787879,7.14393939393939,5.17167352934225,0.000688561622837756,0.00556550763937014,0.00356630139887473,"INHBA/LIF/IRF7/TNF/STAT5A",5
"GO:0060055","angiogenesis involved in wound healing","3/100","33/18860",0.0909090909090909,17.1454545454545,6.77734506615559,0.000703035387047144,0.00566445654706556,0.00362970650956671,"TNFAIP3/ITGB3/TNF",3
"GO:0048488","synaptic vesicle endocytosis","4/100","76/18860",0.0526315789473684,9.92631578947368,5.6928260873235,0.000712519521757094,0.0056867124094953,0.00364396776271006,"MX1/MX2/MYLK/STON1",4
"GO:0050818","regulation of coagulation","4/100","76/18860",0.0526315789473684,9.92631578947368,5.6928260873235,0.000712519521757094,0.0056867124094953,0.00364396776271006,"PLAT/C1QTNF1/EDN1/PDGFB",4
"GO:1903036","positive regulation of response to wounding","4/100","76/18860",0.0526315789473684,9.92631578947368,5.6928260873235,0.000712519521757094,0.0056867124094953,0.00364396776271006,"HBEGF/PLAT/MYLK/MIR221",4
"GO:0051223","regulation of protein transport","9/100","458/18860",0.0196506550218341,3.7061135371179,4.28044728412426,0.000732781824514983,0.00583009489222266,0.00373584530234499,"SAA1/ZC3H12A/IL6/IL1B/IL1A/IFI27/ADAM8/TNF/TLR2",9
"GO:0062207","regulation of pattern recognition receptor signaling pathway","6/100","203/18860",0.0295566502463054,5.5743842364532,4.78412664611975,0.000743613595587728,0.00588125400629184,0.00376862736498731,"S100A8/TNFAIP3/S100A9/BIRC3/IRF7/GBP5",6
"GO:0050708","regulation of protein secretion","7/100","281/18860",0.0249110320284698,4.69822064056939,4.56013525311179,0.000743846546895068,0.00588125400629184,0.00376862736498731,"SAA1/IL6/IL1B/IL1A/ADAM8/TNF/TLR2",7
"GO:0032732","positive regulation of interleukin-1 production","4/100","77/18860",0.051948051948052,9.7974025974026,5.64755232918802,0.000748529886433872,0.00589990326636387,0.00378057755652283,"SAA1/IL6/TNF/GBP5",4
"GO:0002706","regulation of lymphocyte mediated immunity","6/100","204/18860",0.0294117647058824,5.54705882352941,4.7673748707947,0.00076290701251556,0.00599460680422443,0.00384126229211843,"C3/IL6/IL1B/TNF/STAT5A/SERPINB4",6
"GO:0002363","alpha-beta T cell lineage commitment","3/100","34/18860",0.0882352941176471,16.6411764705882,6.6645796169614,0.000768115905056678,0.00599839436010415,0.00384368930627552,"IL6/SOCS3/STAT5A",3
"GO:0043406","positive regulation of MAP kinase activity","3/100","34/18860",0.0882352941176471,16.6411764705882,6.6645796169614,0.000768115905056678,0.00599839436010415,0.00384368930627552,"PDGFB/TNF/S100A12",3
"GO:0048872","homeostasis of number of cells","8/100","369/18860",0.021680216802168,4.08888888888889,4.37500127066506,0.000774608840151942,0.00603054366964917,0.00386429014541411,"TNFAIP3/INHBA/IL6/SPRR2A/TNFSF14/CXCL6/STAT5A/MIR221",8
"GO:0046890","regulation of lipid biosynthetic process","6/100","205/18860",0.0292682926829268,5.52,4.75073331651887,0.000782585534473263,0.00607401249692092,0.00389214437714853,"C3/IL1B/EDN1/PDGFB/TNF/PDK4",6
"GO:0002708","positive regulation of lymphocyte mediated immunity","5/100","137/18860",0.0364963503649635,6.88321167883212,5.04579907501907,0.000814453353756441,0.00630208113363978,0.00403828764940212,"C3/IL6/IL1B/TNF/STAT5A",5
"GO:0010721","negative regulation of cell development","7/100","288/18860",0.0243055555555556,4.58402777777778,4.4748778669239,0.000859116825254031,0.00660697727617008,0.00423366093968843,"INHBA/ZC3H12A/IL6/IL1B/TNF/STAT5A/MIR221",7
"GO:0010827","regulation of D-glucose transmembrane transport","4/100","80/18860",0.05,9.43,5.51655163314515,0.000864269683092382,0.00660697727617008,0.00423366093968843,"C3/IL1B/EDN1/TNF",4
"GO:0140238","presynaptic endocytosis","4/100","80/18860",0.05,9.43,5.51655163314515,0.000864269683092382,0.00660697727617008,0.00423366093968843,"MX1/MX2/MYLK/STON1",4
"GO:0140895","cell surface toll-like receptor signaling pathway","4/100","80/18860",0.05,9.43,5.51655163314515,0.000864269683092382,0.00660697727617008,0.00423366093968843,"TNFAIP3/OAS1/IRAK2/TLR2",4
