"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"COL4A4",10.7449539873357,-0.449861231859083,0.625334468760554,-0.719392987804961,0.471898816157243,0.839594916548178
"SKP1",4747.15306763013,-0.0748594591312194,0.104071676339348,-0.719306748621248,0.471951938689396,0.839594916548178
"UNC119",534.629365110448,0.0872851323860766,0.121385230064697,0.719075396072116,0.472094465978065,0.839605423431689
"ERV3-1",188.482322345659,-0.129950253644557,0.180708520878688,-0.719115252632688,0.472069910213695,0.839605423431689
"RNF7",645.704099363503,0.0865164255909273,0.120339683781066,0.718935124911301,0.472180893120664,0.839637638504931
"TPM4",23241.2104993854,0.0612571835638044,0.0852775662540591,0.718327061320053,0.472555648234647,0.839818026670336
"COX6B1",3285.92842759648,-0.0671967037461683,0.0935425245956512,-0.718354609699002,0.472538666377239,0.839818026670336
"SMARCAL1",362.297848177398,0.0970384214009973,0.135065488600233,0.718454598629645,0.472477032261399,0.839818026670336
"MED23",710.241451388727,-0.0843364678309024,0.117376292655479,-0.718513644645817,0.47244063782176,0.839818026670336
"POLA2",159.584366008366,0.139779726827908,0.194681611072689,0.717991422290611,0.472762575749494,0.840064308014606
"RFC5",199.546001166886,-0.146775806058349,0.20449270578397,-0.717755704271457,0.472907929971878,0.840079688868963
"ABI3BP",19.3793672066632,-0.334319849422812,0.465764727653589,-0.717786963188551,0.472888652917697,0.840079688868963
"LDLRAP1",705.066953568623,-0.0914310562686392,0.12754606197968,-0.716847347926788,0.473468292890439,0.840082441212556
"IBA57",94.5424761884734,0.157757479682664,0.220125856326275,0.716669464984764,0.473578071208826,0.840082441212556
"CAMK2G",878.745377325329,0.0787591323582684,0.109839962021705,0.717035320375524,0.473352303165259,0.840082441212556
"PPP2R2D",597.474388455717,0.0876950689721967,0.122286870298923,0.717125794108816,0.473296481282697,0.840082441212556
"ECI1",109.420348938739,0.174507769640883,0.243251615196791,0.717396139383109,0.473129701056589,0.840082441212556
"ARMC5",133.54245464249,0.139849965422214,0.194967186968745,0.717300011332846,0.473189000248344,0.840082441212556
"SF3B3",2731.16000678454,0.0794562145371449,0.110904501625928,0.716438137066288,0.473720853386483,0.840082441212556
"NFS1",612.805086569367,0.0864314740587766,0.120642932219084,0.716423850688738,0.473729672121408,0.840082441212556
"PLXNA1",2448.16840215443,0.101472638169727,0.141568959631962,0.71677180106096,0.473514914020228,0.840082441212556
"GPRIN1",74.9069570562516,0.175340561575481,0.244509057509177,0.717112745685913,0.473304531876877,0.840082441212556
"NRBP2",1338.96855527004,-0.0790869743913784,0.110390704736739,-0.716427842180971,0.473727208232879,0.840082441212556
"GRHPR",972.370228109176,0.0816816877621933,0.114008796535333,0.716450749805778,0.473713067834541,0.840082441212556
"ITGB3BP",63.7249825078238,-0.454056653801031,0.635697481850207,-0.714265301916081,0.475063143702,0.840336202779028
"EXOC8",281.612147200958,0.105693424161538,0.147646396005356,0.715855090412799,0.474080831365635,0.840336202779028
"ERCC6",570.028890566392,-0.0886870439847689,0.124091499653327,-0.714690726057249,0.474800169515303,0.840336202779028
"DNA2",56.889359865826,-0.223655009658273,0.313063213170032,-0.714408465285891,0.474974638929272,0.840336202779028
"PTPRJ",220.285783598293,0.121637903348918,0.170083224072099,0.715166966128035,0.474505878509713,0.840336202779028
"GANAB",7276.77901311913,0.0698835939542015,0.097884633767976,0.7139383503222,0.475265301802121,0.840336202779028
"NIPA1",406.098177800387,0.0929336271805884,0.130223463289262,0.713647332310287,0.475445281435633,0.840336202779028
"RAB11A",2515.25531617332,-0.0678284771464766,0.0950206440157534,-0.713828851078208,0.475333017050864,0.840336202779028
"WWP2",476.007429083872,0.0878064148453707,0.122695970306254,0.715642205902951,0.474212305534014,0.840336202779028
"CARD14",18.3401640845783,-0.358493968373432,0.501368089653841,-0.715031482400379,0.474589590041122,0.840336202779028
"CSNK1G2",987.493785568951,0.103341088484247,0.144617393649351,0.714582705969757,0.474866934117597,0.840336202779028
"C19orf12",121.174517589618,0.144446457997727,0.202129773801758,0.714622369979969,0.47484241815386,0.840336202779028
"ZNF586",63.4482149304363,-0.190003407046278,0.266077711308376,-0.714089902953464,0.475171589120202,0.840336202779028
"THADA",375.839916983247,-0.103319181855244,0.144406100595908,-0.715476572173096,0.474314612210138,0.840336202779028
"NFU1",455.293999423375,0.0958280747048321,0.133967543239835,0.715308143953017,0.474418657387156,0.840336202779028
"NKTR",1428.631121412,-0.0742736319645955,0.10404285967819,-0.713875341319218,0.475304266450206,0.840336202779028
"TACC3",266.404673317864,-0.113548740715173,0.158766015797249,-0.715195504182578,0.474488246693816,0.840336202779028
"ARSB",222.469097588198,0.117482339463533,0.164310455948072,0.715002212036112,0.474607676429772,0.840336202779028
"SSR1",1125.47249449751,-0.0994792967335413,0.139237621822979,-0.714457022686118,0.474944622400698,0.840336202779028
"PDLIM2",286.64875221823,0.117699218157246,0.164665816247411,0.714776271356784,0.474747299692701,0.840336202779028
"LEPROTL1",578.999340823111,-0.0924411692959642,0.129516420282257,-0.713740922537127,0.475387396628176,0.840336202779028
"C9orf72",112.545859420713,-0.171090126173775,0.23902306281242,-0.715789196911274,0.474121524028478,0.840336202779028
"S1PR3",98.0211246397999,0.179148784884535,0.250979710130368,0.713797879483875,0.475352171104277,0.840336202779028
"CUEDC2",763.808084402502,0.0798896215425922,0.112006158433801,0.713260972965243,0.475684282525601,0.840504001378349
"PTPN6",453.249714097482,-0.10806490433539,0.151552687212873,-0.713051720314277,0.475813753282121,0.840504001378349
"XPO4",366.048364780633,-0.108775023154311,0.152529843437966,-0.713139282795831,0.475759573454045,0.840504001378349
"VAMP5",41.374521373702,0.264575867442849,0.371009687742715,0.713123878388655,0.475769104781216,0.840504001378349
"PEMT",72.8980280829354,0.178251746049822,0.250076352209561,0.71278929204969,0.47597615265868,0.840670052066078
"C1orf43",1575.60467529607,-0.0713702561132743,0.100163918930496,-0.712534582066403,0.476133804758473,0.840750072011735
"HPS1",459.544733149365,-0.100000820078852,0.140483697742483,-0.711832203208096,0.47656868861002,0.840750072011735
"MYO5A",1803.92790963582,-0.0701351105406036,0.0985065631968142,-0.711984138564199,0.47647459810235,0.840750072011735
"TBCD",498.031136122148,0.102609276571888,0.144145403460881,0.711845637171047,0.476560368817041,0.840750072011735
"TAMM41",150.5815177266,0.138529474743102,0.194524042949051,0.712145772023589,0.476374512927508,0.840750072011735
"TSEN2",245.650840342555,0.116027555061859,0.162862193697913,0.712427804313348,0.476199903091124,0.840750072011735
"MCM3",634.71792220353,-0.0847803294575689,0.119018249308313,-0.71233050351756,0.476260139308295,0.840750072011735
"CSPP1",226.036127760759,-0.124062098712169,0.174280031763477,-0.711854923692803,0.476554617624039,0.840750072011735
"NUDT22",201.105853674724,0.146071565988535,0.205393093828394,0.711180513744915,0.476972382202014,0.84101713299162
"AIP",222.642362235445,0.116937246574176,0.164410181826063,0.711253070067696,0.476927427421328,0.84101713299162
"VPS11",764.446889411351,-0.0806172485407982,0.113395116265891,-0.710941098660414,0.477120736558395,0.84101713299162
"SMAD4",520.900264138782,-0.0871699568664965,0.122543340436522,-0.711339812967239,0.47687368590068,0.84101713299162
"CLTCL1",383.703994866095,-0.092529063806968,0.130193142117582,-0.710706127081578,0.477266362036526,0.84101713299162
"GTSE1",69.6164961563689,-0.183799083291304,0.258655572835284,-0.710593942657288,0.477335897791029,0.84101713299162
"CISH",62.8779346899514,0.200895601065315,0.282564226694232,0.710973230460301,0.477100824514035,0.84101713299162
"TRAF3IP2-AS1",10.0420471999856,-0.465106717998559,0.654433327766283,-0.710701454624974,0.477269258074772,0.84101713299162
"EXOSC3",205.629653483812,0.119335312896131,0.167902118570675,0.710743342085346,0.477243296125135,0.84101713299162
"IFNE",26.3368782186646,-0.289228585968885,0.40709534271376,-0.71046891384422,0.477413401470095,0.841033125622608
"MRPL49",736.317901975512,0.0827432042668074,0.116532428999917,0.710044448372959,0.477676573264545,0.841187592217702
"ATP6V1C2",62.7864895320815,0.205721310658537,0.289681860279037,0.710162902365979,0.477603122914173,0.841187592217702
"HERC3",520.357617851784,0.0866917917523227,0.122119039344898,0.709895788710564,0.477768762134835,0.841187592217702
"DSP",39590.7424968427,-0.0645419691615132,0.0909187820177643,-0.709885985372116,0.477774841857601,0.841187592217702
"RPF1",507.928034689353,0.0965229027688127,0.13608083306522,0.70930564279065,0.478134827488894,0.841620363579684
"RAP1B",729.615793250206,-0.294119248230571,0.414873081092107,-0.708937893623601,0.478363018466168,0.841620363579684
"CLPX",752.128499346976,-0.0857247627729859,0.12087804904432,-0.709183871271405,0.478210380993848,0.841620363579684
"CCDC51",367.676801093648,-0.10317861703056,0.145535146770717,-0.708960133136173,0.47834921699976,0.841620363579684
"LRP12",532.373123466607,0.0992563819677095,0.139978996476804,0.709080536837234,0.478274500271861,0.841620363579684
"PLEKHG5",1262.90104603434,0.0999115984448535,0.141115102233599,0.708014924437086,0.478935989445469,0.842271284787849
"ELP6",280.159622488115,0.118140707605038,0.166859698332286,0.708024219064401,0.478930217557014,0.842271284787849
"TAF6",446.716584683991,0.102235810910382,0.14439866773113,0.708010762957629,0.478938573702894,0.842271284787849
"SFPQ",4543.03918550155,-0.0695699358004845,0.0982783672346412,-0.707886565050324,0.479015703471629,0.842286410782517
"GRTP1",35.4302025495144,-0.250819575242911,0.354505416788811,-0.707519725692459,0.479243558778569,0.84229754114378
"MCAT",123.105437340837,0.140668166488739,0.198797499164662,0.707595251850858,0.479196642302663,0.84229754114378
"BRIX1",540.562320570338,-0.10754053188684,0.151966338550788,-0.707660215495023,0.479156289214128,0.84229754114378
"HSD17B10",851.70770373077,0.0809458740364443,0.114421630925025,0.707435066097633,0.479296151880205,0.84229754114378
"FAM71F2",29.73450771704,-0.297684978429143,0.420989374005587,-0.707108057376273,0.479499329171795,0.842534132215945
"MTM1",292.778161196132,-0.107021252149808,0.151392314109513,-0.706913377864028,0.479620309898405,0.842626247707447
"MFSD6",959.149396742409,-0.0793108339926732,0.112218089742768,-0.706756229539046,0.479717979564568,0.842677388427627
"LOC100507373",21.5000146362991,0.315685527719635,0.446828965672091,0.706501932444781,0.479876051396613,0.842694568939465
"ACAD9",828.679318239379,0.0780855648654531,0.110538650195584,0.706409610822012,0.479933445820215,0.842694568939465
"EIF2B5",911.270591586358,0.080014487438759,0.113243933243906,0.706567540942108,0.479835266240267,0.842694568939465
"VMP1",1804.3110612525,-0.0766728605865229,0.108564077739207,-0.706245216495155,0.480035655604824,0.842753641342507
"MAP3K14-AS1",49.1900427633951,0.209850981378092,0.297274231061223,0.70591716150087,0.480239654500854,0.842818323085071
"TOMM6",1842.21752839926,-0.076256783199196,0.108014427190048,-0.705987016577191,0.480196211609683,0.842818323085071
"PNISR",3837.6117701676,-0.07007379488263,0.0992750337074556,-0.705855160816404,0.480278214538104,0.842818323085071
"STAT4",258.340783488605,-0.10594291149731,0.150162876771073,-0.705519991194782,0.480486695536944,0.843063807972102
"CD27-AS1",96.4826047393853,0.152481344232266,0.216186896683495,0.705321860720838,0.48060995912788,0.84309346589846
"BCL7A",365.029217895108,0.0951326541494632,0.134893079270287,0.705244884793864,0.480657853071842,0.84309346589846
"RAB3A",39.0461823999151,0.255696482531407,0.362633751957834,0.705109442104933,0.480742130984508,0.84309346589846
"RAPGEF6",259.496676652508,-0.108383982275665,0.153724841451514,-0.705051839717465,0.480777975956578,0.84309346589846
"C1orf56",17.3825165191167,0.34671595585778,0.491948653185269,0.704780780703158,0.48094667084778,0.843119997331344
"ZNF471",182.274979214538,-0.119103048159325,0.168998720565429,-0.70475709970368,0.480961410363547,0.843119997331344
"GUSBP1",55.5232575560749,-0.200184046945611,0.284071142455211,-0.704696877040841,0.480998895231257,0.843119997331344
"NOMO3",232.664015387337,0.122083300794973,0.173270057694707,0.70458394496571,0.481069192723476,0.843122978434942
"ST14",4502.64224101402,0.0944039412534454,0.134082791165025,0.704072017245346,0.481387925523172,0.843230074589913
"ATF1",296.528983753636,0.106121405646847,0.150767018830281,0.703876792618072,0.481509505160033,0.843230074589913
"TARBP2",208.067413310602,-0.135747930001017,0.192985849345921,-0.703408723805924,0.48180107145204,0.843230074589913
"MPHOSPH8",1221.22109325155,-0.0691424451243588,0.0982441381968713,-0.703781888602904,0.481568614372467,0.843230074589913
"SNORD116-21",15.3826074788721,-0.415545684713551,0.590401451999181,-0.703835810881656,0.481535029393037,0.843230074589913
"ZFYVE19",377.216260740966,0.115901786203754,0.164777354009596,0.70338419317623,0.481816354555769,0.843230074589913
"RALB",1186.44902775891,0.0735740644235942,0.104575999953955,0.703546362989491,0.481715324206017,0.843230074589913
